material_id,pretty_formula,band_gap
mp-554507,Na2AlNiF7,4.5396
mp-554532,K2TeClF5,4.4567
mp-554539,Ca6Si3H2O13,4.47
mp-554754,Na2Zn(SO4)2,4.4703
mp-554894,MgTlP(H6O5)2,4.5209
mp-555083,Na3H5(CO2)4,4.4917
mp-555146,KCS2N(O2F)2,4.4578
mp-555182,Na2Be2(SiO3)3,4.5404
mp-555604,Na3Dy(Si2O5)3,4.507000000000001
mp-555842,Na3WO4F,4.4681
mp-555952,Sb4RuC6(O3F11)2,4.4456
mp-556041,Ba2NiF6,4.5238
mp-556137,Li2Ca4Si4O13,4.4513
mp-556307,Na2Si2O5,4.4603
mp-556406,AsS2NF10,4.5235
mp-556423,Na2Si2O5,4.4545
mp-556670,MnH6SO6,4.4477
mp-556783,NaLiCO3,4.5023
mp-556812,SiO2,4.5145
mp-556942,Ca2SiO4,4.4451
mp-557006,Na2SbSO4F3,4.4671
mp-557092,Y3Si2Cl5O6,4.5405
mp-557176,Ba5B4(O5F)2,4.512600000000001
mp-557360,AsPCl3OF5,4.5083
mp-557375,NaLiCO3,4.4576
mp-557581,ZnH2(CO2)2,4.5082
mp-557589,TlZn(PO3)3,4.5331
mp-557650,Sr3P6(N4O3)2,4.4994
mp-557656,RbNaSi2O5,4.4476
mp-557669,K3Na(MoO4)2,4.4838000000000005
mp-558126,LaH4S2NO8,4.4719
mp-558129,KNaSi2O5,4.4556000000000004
mp-558164,CaHf4O9,4.4454
mp-558294,Li3TaO4,4.5167
mp-558347,K4Ba(SiO3)3,4.5239
mp-558603,K2Si4O9,4.4474
mp-558616,SrZnP2O7,4.4518
mp-558931,SiO2,4.5333
mp-558932,KNiAs3F18,4.5184
mp-559301,SbP(Cl2F3)2,4.5069
mp-559384,BaNaNdSi2O7,4.4468
mp-559489,K2ZrSi2O7,4.5246
mp-559533,NaLiCO3,4.4484
mp-559674,PH16C6S2NO4,4.4732
mp-559860,SiO2,4.5099
mp-559901,KNa3Al4(SiO4)4,4.5045
mp-559904,NaLi3SiO4,4.4998000000000005
mp-560072,Li4Be3As3ClO12,4.4455
mp-560159,B6H21C5N2O,4.4676
mp-560535,K4Sr(SiO3)3,4.4598
mp-5606,AlTlF4,4.5343
mp-560626,Ba2Ni7F18,4.45
mp-560818,Sr5B3O9F,4.5229
mp-560939,NaLaP2O7,4.4754000000000005
mp-560954,SiO2,4.4821
mp-561405,SnH8(CO)4,4.4818
mp-561457,CsAlSiO4,4.4589
mp-561476,PH8C2SNO2,4.5365
mp-561567,Cs4CdNi3F12,4.4962
mp-5634,NdOF,4.4983
mp-567744,SrBr2,4.4703
mp-568350,Rb2ZnCl4,4.5227
mp-569078,Si2H18C7N2,4.4971
mp-571232,YbBr2,4.4753
mp-571418,RbYbBr3,4.4925
mp-572159,KFeC6(NO)3,4.4798
mp-572951,CsNaSi2O5,4.4582
mp-581862,Cs2NaAl(PO4)2,4.457400000000001
mp-5905,Y2BeO4,4.535699999999999
mp-600171,ZnH8C4(N4Cl)2,4.4572
mp-6026,Na2Mg(CO3)2,4.4451
mp-605691,La2P3H7O11,4.4848
mp-608314,Rb2ZnCl4,4.444
mp-608317,As(CN)3,4.4544
mp-608516,CsGaCl4,4.4984
mp-6094,Ca2MgSi2O7,4.5058
mp-611426,C,4.5245
mp-616185,Rb2ZnCl4,4.4708000000000006
mp-622020,P(CN)3,4.4681
mp-625199,ScHO2,4.468100000000001
mp-625578,H5BrO2,4.4458
mp-626755,SrH4O3,4.472
mp-634418,NaCaSiHO4,4.489
mp-637235,KC2N3,4.502599999999999
mp-643,ThO2,4.4643999999999995
mp-643248,Na2AlH4ClO4,4.5235
mp-643259,Li4H3ClO3,4.494
mp-643432,H3N,4.4579
mp-6441,K2PO3F,4.4668
mp-647575,K2ZnCl4,4.5367
mp-6499,BaLiBO3,4.5192
mp-653633,K2ZnCl4,4.5132
mp-6564,Sr2MgSi2O7,4.5359
mp-662566,Ca4Al6SO16,4.4663
mp-662605,Na2Si4O9,4.4699
mp-667292,K2MgSi5O12,4.484100000000001
mp-669333,Ba5Si8O21,4.5042
mp-673092,Li4Sn(PO3)6,4.5075
mp-675342,NdPb4F11,4.4465
mp-675944,ErH9C5(NO4)2,4.5275
mp-677042,Na7Zr4Si5PO24,4.448600000000001
mp-679406,K2HS2NO6,4.537100000000001
mp-680577,KGa2Cl7,4.5052
mp-684427,LiSb(PO3)4,4.5309
mp-684489,LiBiP2O7,4.445
mp-686748,Ca2Al2Si(HO4)2,4.4653
mp-6892,Na6Mg2C4SO16,4.5304
mp-695354,Na3Zr2Si2PO12,4.4556
mp-695892,KH(IF6)2,4.5268999999999995
mp-695900,SbHCSO3F8,4.5118
mp-696658,H6CN2O3,4.4527
mp-696849,NaB(H4O3)2,4.4956000000000005
mp-697683,PH8N3O2,4.5076
mp-698025,Na2Si3(HO4)2,4.5366
mp-6995,SrAl12O19,4.4464
mp-7020,LiYO2,4.4646
mp-703521,Na5P3(H3O4)4,4.4612
mp-706579,KH3(SeO3)2,4.4839
mp-707071,ZnH10C4N6(ClO2)2,4.5338
mp-707368,KP2H8SN7O2,4.5052
mp-707530,Na3AlP2H2O9,4.492999999999999
mp-707940,ZrCd2H12(O3F4)2,4.4925
mp-707953,ZnP2H11C2NO8,4.4996
mp-708993,Na2PH15O11,4.5395
mp-720379,K3NaP4(H2O7)2,4.540500000000001
mp-720723,KAl2NiP3(H2O7)2,4.5312
mp-720835,Mg5H10(C2O9)2,4.4617
mp-721017,Na2Te(H5O4)2,4.5386999999999995
mp-721369,AlH12(OF)5,4.4686
mp-722348,RbP(HO2)2,4.4801
mp-7257,K3NaP2(O3F)2,4.5091
mp-733468,K2PHO4,4.5325
mp-7339,BaSiO3,4.5394000000000005
mp-734069,BH10C2N5O3,4.5377
mp-740711,Cs3B6H12Se4Br,4.4843
mp-744024,K2MnH8(SO6)2,4.4436
mp-752435,DyTmO3,4.5264999999999995
mp-752449,La2B4O9,4.4817
mp-752508,Cs2WO4,4.5335
mp-752717,La2SiO5,4.5001999999999995
mp-753318,DyBO3,4.5198
mp-753626,Li2NdPCO7,4.5289
mp-753690,Li4H3BrO3,4.455299999999999
mp-753711,Ca3(PO4)2,4.5064
mp-7538,LaErO3,4.4425
mp-754283,HoHO2,4.5278
mp-754526,TmBrO,4.4453
mp-754605,LiLuO2,4.5008
mp-754613,K2ErPCO7,4.4844
mp-754759,Y2O3,4.4555
mp-754853,CaHfO3,4.4854
mp-754890,Li4Mn(PO3)6,4.534800000000001
mp-755659,DyHO2,4.5239
mp-755740,TbHoO3,4.4709
mp-755916,LiMn(PO3)3,4.496600000000001
mp-756048,TbErO3,4.5122
mp-756118,TbSmO3,4.456200000000001
mp-756452,SmDyO3,4.5279
mp-756977,NiH12SO9,4.4561
mp-758839,NiP4H16(NO8)2,4.5077
mp-759012,Li2Fe(PO3)4,4.5102
mp-759424,Li7Bi2P7O24,4.4645
mp-759844,Li6MnF8,4.5332
mp-760484,TmBO3,4.5068
mp-761075,NiP4O11,4.5278
mp-761113,WOF4,4.5047999999999995
mp-761495,Li2Ni(PO3)4,4.5274
mp-762225,BaCO3,4.474
mp-762358,LaH9(SO6)2,4.455100000000001
mp-765592,Li2NiP2O7,4.5184
mp-766269,ZnPH5C2N4O3,4.5292
mp-767414,K2HoPCO7,4.451700000000001
mp-767523,Na2SmPCO7,4.4432
mp-767529,Na2TbPCO7,4.5215
mp-768129,Na2HoPCO7,4.5316
mp-768154,Na3MgPCO7,4.5182
mp-768906,YBrO,4.507
mp-768920,Ho2(SeO3)3,4.5219
mp-769301,Ca4Ta2O9,4.497
mp-769307,Ca4Ta2O9,4.5006
mp-769381,Ca3Ta2O8,4.5227
mp-771336,Na3MgPCO7,4.4620999999999995
mp-771961,K2WO4,4.4965
mp-772240,Li2MnH4(SO5)2,4.4505
mp-772771,La4(B2O5)3,4.5365
mp-772802,K2TmPCO7,4.45
mp-772832,K2LuPCO7,4.5014
mp-776593,LuScO3,4.4787
mp-777769,Li4MnH6(S2O9)2,4.5112
mp-778151,ErLuO3,4.5249999999999995
mp-780362,La(ClO4)3,4.4896
mp-780387,YbHfO3,4.5175
mp-780411,LaAlO3,4.4588
mp-781707,La4Al2O9,4.485200000000001
mp-7995,Mg2BO3F,4.4571000000000005
mp-8216,LaBO3,4.4973
mp-8351,NaAlSiO4,4.4914000000000005
mp-8355,KAlSiO4,4.5136
mp-849311,MgSb2H2F14,4.4907
mp-849374,Li10Mg12Fe(PO4)12,4.4806
mp-849797,B6H10C2SBr,4.5168
mp-862701,CsCaCO3F,4.5269
mp-863424,Li2Ni(PO3)4,4.5393
mp-866613,CsNa2Be6(BO3)5,4.5106
mp-867129,RbZnH2Se2ClO6,4.4683
mp-9258,SiO2,4.4635
mp-9259,Ba2Mg(BO3)2,4.537
mp-9338,Ba2MgSi2O7,4.4702
mp-9480,KAlSiO4,4.5036000000000005
mp-966802,Cs2Li3(BO2)5,4.537800000000001
mp-975336,KCSN,4.5141
mp-975666,PrBrO,4.462199999999999
mp-984,BN,4.4938
mp-989533,NaTl2InF6,4.455900000000001
mp-989565,Rb2TlGaF6,4.4974
mvc-16411,CaSbF5,4.502400000000001
mvc-2204,MgNi(PO3)4,4.458900000000001
mvc-3481,CaSbF5,4.5195
mp-1019381,Al7Si3BO18,4.6157
mp-1019524,Ba3P6(N4O3)2,4.5633
mp-1019549,BaMg2Si2O7,4.5584999999999996
mp-1019570,Ca8Si5O18,4.5459000000000005
mp-1019572,CaAl2SiO6,4.551099999999999
mp-1019573,CaAl2SiO6,4.619300000000001
mp-1019580,CaMg(SiO3)2,4.5994
mp-1019584,CaAl2SiO6,4.611699999999999
mp-1019587,CaAl2SiO6,4.596000000000001
mp-1019603,Cs2BaP2O7,4.6544
mp-1019610,Cs2MgSi5O12,4.5828
mp-1019898,LaPO4,4.6545000000000005
mp-1020115,MgSiO3,4.5433
mp-1020117,MgSiO3,4.5456
mp-1020118,MgSiO3,4.558400000000001
mp-1020124,MgSiO3,4.642100000000001
mp-1020125,MgSiO3,4.5985
mp-1020361,MgSiO3,4.5708
mp-1020661,NaAl(SiO3)2,4.544
mp-1021503,SiO2,4.5851999999999995
mp-1025166,MgAlF5,4.6015999999999995
mp-10553,Mg(C2N3)2,4.6127
mp-1078197,H3CBr,4.5527
mp-1079676,LiBeH3,4.5609
mp-1080017,Cs2NaLaCl6,4.6384
mp-1095586,LiGaH4,4.5701
mp-1111139,K2NaLaCl6,4.6302
mp-1111160,K3SmCl6,4.6377999999999995
mp-1111204,K2RbTmCl6,4.548
mp-1111209,K2RbLuCl6,4.564
mp-1111216,K2RbErCl6,4.5464
mp-1111384,K3PrCl6,4.589700000000001
mp-1111391,K3NdCl6,4.6078
mp-1111424,K3LaCl6,4.5763
mp-1111502,K3AlCl6,4.6347
mp-1111928,K2LiAsF6,4.5789
mp-1111968,Cs2RbAsF6,4.5697
mp-1112586,Cs2AlInF6,4.5729
mp-1112596,Cs2NaAsF6,4.5757
mp-1112606,Cs3BiF6,4.618499999999999
mp-1113059,Cs2KAlCl6,4.6578
mp-1114489,Rb3AlCl6,4.5946
mp-1114629,Rb3NdCl6,4.5413
mp-1114634,Rb3SmCl6,4.5667
mp-1114640,KRb2AsF6,4.593999999999999
mp-1114698,Rb2LiAsF6,4.6112
mp-11646,Cd(C2N3)2,4.5699000000000005
mp-1176669,LiHoO2,4.5866
mp-1178362,DyClO,4.5466
mp-1180494,Mg7Si2(H3O7)2,4.5565999999999995
mp-1182999,Al2(WO4)3,4.574199999999999
mp-1191141,SrLi2SiO4,4.6517
mp-1191341,Te2H2O3F4,4.6234
mp-1191459,KZn(BO2)3,4.595
mp-1193289,AsH2SNF10,4.629300000000001
mp-1193656,Cs2WO4,4.5717
mp-1193851,Rb2MoO4,4.5874
mp-1193964,Ca2Mg(CO3)3,4.566
mp-1194272,ZrF4,4.6487
mp-1194312,Cs2MoO4,4.6350999999999996
mp-1194610,K4Mg(WO4)3,4.6058
mp-1194723,SrC4(O2F3)2,4.5542
mp-1194849,Na3MoO4F,4.5827
mp-1195158,CaAl2Si3O10,4.547
mp-1195209,HoH9C5(NO4)2,4.6338
mp-1195459,C3F5,4.5747
mp-1195560,C3F5,4.5737
mp-1195571,Cs2Mg2(WO4)3,4.659
mp-1195588,SmH9C5(NO4)2,4.626799999999999
mp-1195678,BaC2(NO)2,4.585299999999999
mp-1195695,H12C4IN(OF)2,4.6472999999999995
mp-1195904,AlZnB5H21C6(NO2)5,4.6442
mp-1196816,K5In3F14,4.644500000000001
mp-1197067,H7C2SNO,4.5847999999999995
mp-1197107,CsTi8F33,4.5675
mp-1197223,Na4ZnP4H16C2(NO8)2,4.5949
mp-1197484,H2SO5,4.571899999999999
mp-1198049,Li6Nd(BO3)3,4.5968
mp-1198885,Sb2PH3(CF5)4,4.6186
mp-1198968,Be2P2PbO8,4.655
mp-1199286,H25C8IN2(OF2)2,4.6189
mp-1199371,GaP2H15C5(NO4)2,4.5686
mp-1199397,NiSb2H12(O3F4)2,4.5975
mp-1199541,NaB5PbO9,4.587
mp-1199679,K2Zr2NiH12(OF2)6,4.6089
mp-1199892,RbGeB3O7,4.586399999999999
mp-1200330,Cs2K2B10O17,4.6484
mp-1201213,Cs2Cd3(B4O7)4,4.5525
mp-1201408,CsGaBP2HO9,4.659400000000001
mp-1201605,BaRuO5,4.6237
mp-1201786,KB3SeO7,4.5469
mp-1202397,K3Be2H7C3O13,4.6076999999999995
mp-1202893,Th(SO4)2,4.5776
mp-1203325,Sm2Ge(BO4)2,4.5863
mp-1203441,Si8C3Cl20,4.6567
mp-1204100,Na2Ca2Al6Si9(H8O19)2,4.5947
mp-1204495,Tb2Ge(BO4)2,4.5992
mp-1204510,ZnH7C3NO6,4.5714
mp-1204768,Li2B12H33N7,4.6069
mp-1205394,K2SbF5,4.6524
mp-1205443,LiAlSiH2O5,4.5912
mp-1207466,ZnH6,4.616999999999999
mp-1207607,YScSi2O7,4.5771999999999995
mp-1208179,TiH6(OF3)2,4.556900000000001
mp-1209238,RbCaBr3,4.6259
mp-1209372,RbEr2Cl7,4.5826
mp-1209375,Rb3Dy(PO4)2,4.6509
mp-1209406,RbHo2Cl7,4.5470999999999995
mp-1209420,Rb3Tm(PO4)2,4.6417
mp-1209960,NaYCl4,4.6273
mp-1210097,NaPr(CO3)2,4.6378
mp-1210121,NaTh2(PO4)3,4.655799999999999
mp-1210985,Na3La(PO4)2,4.621600000000001
mp-1211517,KLu(CO3)2,4.5813
mp-1211541,Li6Sm(BO3)3,4.657500000000001
mp-1211594,KHo2Cl7,4.5664
mp-1211609,K3Mg2Cl7,4.5635
mp-1211648,KCaBr3,4.5933
mp-1211690,KEr2Cl7,4.5994
mp-1211964,K3InC12(O2F3)6,4.6548
mp-1212158,Hf3GeO8,4.631399999999999
mp-1212547,K3NaP2H8O11,4.5432
mp-1213104,CsSrBr3,4.5582
mp-1213261,CsTb2Cl7,4.5419
mp-1213262,CsTm2Cl7,4.6387
mp-1213268,CsLu2Cl7,4.6579999999999995
mp-1213367,CsHo2Cl7,4.571
mp-1213445,CsEr2Cl7,4.5883
mp-1213680,CsDy2Cl7,4.5573999999999995
mp-1214228,BaZr(SiO3)3,4.6595
mp-1214847,B(HO)2,4.6549
mp-1215373,ZrH8C2S(OF2)2,4.5435
mp-1215388,Zr6Pb(OF11)2,4.6382
mp-1215849,Yb5ErCl13,4.5415
mp-1218370,SrCO3,4.6324000000000005
mp-1219568,RbCNO,4.5789
mp-1220958,NaTh2(PO4)3,4.6217
mp-1221076,NaCaScZn(SiO3)4,4.5628
mp-1221098,NaCaAlSi2O7,4.6008
mp-1221104,NaCaAlSi2O7,4.5923
mp-1221157,Na4Sc3In(SiO3)8,4.5764
mp-1221246,Na3Y(Si2O5)3,4.598599999999999
mp-1221280,Na3Sc2(PO4)3,4.5827
mp-1221470,Na2CaMg5Si8(O11F)2,4.548500000000001
mp-1221511,Na2Mg5(Si2O5)6,4.6080000000000005
mp-1222188,Na11B21(ClO18)2,4.6281
mp-1222198,MgZnH12(CO3)4,4.655
mp-1222486,Li5Al(SiO4)2,4.5591
mp-1222539,Li4Sc3In(SiO3)8,4.6006
mp-1222578,LiSc(BH4)4,4.5759
mp-1223146,La3Tb(PO4)4,4.647799999999999
mp-1223679,KBP2PbO8,4.6189
mp-1223739,K2Al2B2O7,4.5825000000000005
mp-1223780,K5Br4Cl,4.6573
mp-1225780,Dy2Si2O7,4.557
mp-1225916,CsCNO,4.5412
mp-1225987,CsBa2Ni2F9,4.6034
mp-1227211,CaTh(PO4)2,4.5861
mp-1227274,CaMg7(SiO3)8,4.651300000000001
mp-1227600,CaZrSi3H4O11,4.6225000000000005
mp-1227883,BaNaPO4,4.6114999999999995
mp-1228136,Ba3Pb(SO4)4,4.6548
mp-1228149,Ba3Sr9Al4(O4F)4,4.6043
mp-1228177,AlTlSi3O8,4.5865
mp-1228574,Ba6Ca6Mg(CO3)13,4.5934
mp-1236884,CaAl2Si3O10,4.6315
mp-1236886,B3H5N3,4.5779
mp-1238960,Li4CO4,4.5630999999999995
mp-1251981,MnAlF5,4.6201
mp-1265,MgO,4.638
mp-1301229,Li4Fe(PO4)2,4.5935
mp-13229,K3GdF6,4.5732
mp-1330,AlN,4.5541
mp-13541,Sr2Mg(BO3)2,4.5812
mp-13726,Na3SrLaZnSi6O17,4.5776
mp-14030,Na2LiY(Si2O5)3,4.6025
mp-14328,Pr3GePO9,4.570600000000001
mp-1577282,FeH10S2(NO2)4,4.6299
mp-15939,SrAl2B2O7,4.652699999999999
mp-1639,BN,4.6482
mp-1663238,LiMn(PO3)3,4.6171
mp-16809,Ho2Si2O7,4.6183
mp-16980,Rb2B4O7,4.5945
mp-16993,Er2SiO5,4.6505
mp-17062,Dy2Si2O7,4.6303
mp-17183,Na2BeSiO4,4.5519
mp-17240,RbNa3Li12(SiO4)4,4.5969
mp-17308,Tb2Si2O7,4.637600000000001
mp-17562,Sr3Sc(BO3)3,4.6273
mp-17612,Ba2SiO4,4.6319
mp-17704,Tm2SiO5,4.607200000000001
mp-17941,Na2B4O7,4.618
mp-18075,Na2TiF6,4.6338
mp-18195,Lu2SiO5,4.559200000000001
mp-18216,BaCa2(SiO3)3,4.5847
mp-18318,Tm2Si2O7,4.595000000000001
mp-18639,La2Si2O7,4.553600000000001
mp-18687,NbF5,4.5823
mp-18698,CsPr(CO3)2,4.561999999999999
mp-1880,SbF3,4.5411
mp-19466,FeSb2C6(OF2)6,4.6082
mp-19516,Al2(WO4)3,4.5582
mp-2245,Si3N4,4.6579999999999995
mp-23147,Na4Al3Si3BrO12,4.609800000000001
mp-23149,K4Al3Si3ClO12,4.5845
mp-23321,Sr4Cl6O,4.555499999999999
mp-23373,BaZnCl4,4.6302
mp-23522,BaZnCl4,4.5969
mp-23674,NaH4BrO2,4.6251
mp-23685,CaH2(CO2)2,4.6455
mp-23691,Tl(BH)6,4.6348
mp-23927,TiH12(NF2)4,4.5618
mp-24217,Sc2P3(HO3)3,4.6191
mp-24270,K(BH)5,4.6289
mp-24469,CaAl4Si2(HO6)2,4.5454
mp-25927,LiNi(PO3)3,4.5482000000000005
mp-26195,Li2Ni(PO3)4,4.5443
mp-27315,CaTiF6,4.5826
mp-27727,CCl2O,4.5842
mp-27792,K2S5O16,4.5508
mp-28005,As2(SO4)3,4.599
mp-28204,CsH7O4,4.5889999999999995
mp-28237,RbLiBr2,4.5748
mp-28541,Bi2P4O13,4.623600000000001
mp-28643,H9CN9,4.5699
mp-28813,Si3CCl8,4.5636
mp-28892,PH4N3,4.5996
mp-28957,NiP4O11,4.6421
mp-29178,TePbF6,4.606
mp-29960,Ca(C2N3)2,4.5496
mp-30219,KGaCl4,4.604900000000001
mp-30530,TlClO4,4.646100000000001
mp-3307,BaSO4,4.6043
mp-3405,NaAl11O17,4.6222
mp-34144,MgAl2O4,4.5901
mp-3427,LiAlO2,4.5928
mp-3470,MgSiO3,4.6484
mp-3733,BeTl2F4,4.5802000000000005
mp-4391,MgSiO3,4.6321
mp-4471,ScAlO3,4.5931
mp-4658,La(BO2)3,4.5999
mp-4662,ScOF,4.575200000000001
mp-5026,MgSiO3,4.6064
mp-504353,LiSb(PO3)4,4.6591
mp-510526,Na2NiH8(SO6)2,4.575699999999999
mp-530164,MgAl2O4,4.5557
mp-532727,K2YZr(PO4)3,4.564
mp-540578,Cs2ZnCl4,4.5412
mp-540876,KTh2(PO4)3,4.6029
mp-540942,KDy2Cl7,4.5419
mp-541005,CsH5O3,4.5535
mp-541015,ScH13Cl2O7,4.6113
mp-541040,Y2Be2GeO7,4.5458
mp-541339,SrH9ClO5,4.6278
mp-541431,Ca2SiH2O5,4.6543
mp-541628,CsTeF5,4.6339
mp-541643,Na5Lu(WO4)4,4.658
mp-541747,MgGeH12(OF)6,4.5983
mp-541995,LaSiO3F,4.558199999999999
mp-542093,Al2(WO4)3,4.5945
mp-542201,Ba3Nb2O8,4.5797
mp-546118,NaClO4,4.59
mp-554263,Ca2BClO3,4.5843
mp-554280,RbTh2(PO4)3,4.5784
mp-554344,Li3Al(BO3)2,4.5843
mp-554643,K2SbSO4F3,4.5798
mp-554659,H12C5N2O,4.6242
mp-554663,Mg2SiO4,4.593500000000001
mp-555023,KCa4(BO3)3,4.586
mp-555048,NaAlCdF6,4.6188
mp-555087,Ba5Si(Cl3O2)2,4.5484
mp-555090,LiBS4(ClO3)4,4.6225000000000005
mp-555097,Tb3Si2Cl5O6,4.6483
mp-555133,AsC2N(OF3)2,4.6509
mp-555335,K2HoPWO8,4.543
mp-555554,KGa(PO3)4,4.5702
mp-555568,K2Zn(Si2O5)2,4.6288
mp-555676,SiO2,4.6012
mp-555698,FeB2C6(O3F4)2,4.632099999999999
mp-555825,Na4Sc2Si4O13,4.6001
mp-555959,NiP3H12NO7,4.6113
mp-556040,CaS2(ClO3)2,4.6536
mp-556209,RbLiMoO4,4.5625
mp-556537,SiO2,4.5414
mp-557012,Li3Sc(BO3)2,4.5457
mp-557256,RbP3PbO9,4.565
mp-557508,NaLaH2S2O9,4.6572000000000005
mp-557529,Na5P3O10,4.5797
mp-557600,SbC2N(OF3)2,4.6213999999999995
mp-557822,H12PbC4S4(NO4)2,4.629499999999999
mp-557969,LiLa2S2O8F3,4.5892
mp-558087,Na2Ca3(Si3O8)2,4.6087
mp-558191,Na2ZrSi2O7,4.5684000000000005
mp-558263,YH24C9N6(ClO)3,4.636900000000001
mp-558377,B2H12C3(NO)6,4.5775
mp-558648,CSCl(OF)3,4.6289
mp-558795,KMgPO4,4.5949
mp-558804,CsGeB3O7,4.5981
mp-558883,Y3Si2ClO8,4.5652
mp-559083,Ca2MgSi2O7,4.6043
mp-559502,Ba3NaNd3(Si3O10)2,4.5794
mp-559540,RbZnSClO4,4.5604
mp-559610,Rb2NaAl2(PO4)3,4.6177
mp-559715,Li2Cd(PO3)4,4.5943
mp-559777,Na5Ca2Al(PO4)4,4.6495999999999995
mp-560173,KAlSiO4,4.5482
mp-560217,K2Al2B2O7,4.6052
mp-560235,K9Sm3Si12(O16F)2,4.576700000000001
mp-560318,Al2(WO4)3,4.5634
mp-560334,NaAlSiO4,4.5992999999999995
mp-560423,KBS4(ClO3)4,4.6217
mp-560653,RbNaLi6(SiO4)2,4.5937
mp-560761,RbGa3(P3O10)2,4.5963
mp-560981,NaMg4(PO4)3,4.6217
mp-561187,NdGa3(BO3)4,4.6122
mp-561235,AsCSF11,4.5981
mp-561480,NaNiF3,4.610799999999999
mp-561531,Y2Si2O7,4.5957
mp-561547,SrSiO3,4.6034
mp-561687,CsWF7,4.630599999999999
mp-562065,PO2,4.583600000000001
mp-562137,KLiCO3,4.5495
mp-562517,CaMg(SiO3)2,4.658099999999999
mp-563023,Cs7Ni4F15,4.64
mp-567299,KC2IN2,4.5747
mp-567680,BaCl2,4.5707
mp-567699,HgB2(CN)8,4.6299
mp-568987,Na2BeH4,4.6488
mp-570232,TbCl3,4.6475
mp-571369,Y(BH4)3,4.5771
mp-571394,KC2N3,4.6547
mp-581644,Y2Si2O7,4.569000000000001
mp-582080,Cs3LaCl6,4.5826
mp-585516,Ca3Si2O7,4.6199
mp-5974,La2Si2O7,4.6518999999999995
mp-601241,Na3YH12(CO5)3,4.5914
mp-603930,MgSiO3,4.5426
mp-604909,Ca4Si2H2CO11,4.6256
mp-613569,K2SbF5,4.6305
mp-616461,Na2ZnCl4,4.5781
mp-621924,BaCdGaF7,4.6313
mp-6224,LiScSiO4,4.6164
mp-6236,Na2BeSiO4,4.564
mp-6249,Sr3Nd2(BO3)4,4.571199999999999
mp-625207,P(HO)3,4.5647
mp-625663,ScHO2,4.5953
mp-625927,H5NO,4.5466
mp-626073,Al(HO)3,4.606
mp-626074,Al(HO)3,4.652200000000001
mp-626085,Si2H2O5,4.5527
mp-626222,H5ClO6,4.5672999999999995
mp-626973,Ba(HO)2,4.577
mp-628583,NaC2N3,4.6266
mp-632706,ZnH8(N2Cl)2,4.5678
mp-634410,NaN3,4.5731
mp-636559,Cd(C2N3)2,4.559699999999999
mp-637242,RbC2N3,4.5796
mp-642795,PHSF2,4.5691
mp-643387,AlH2PbO2F3,4.6001
mp-643710,Cs3B12H12I,4.5419
mp-644879,MgSiO3,4.5921
mp-6493,CaMgSiO4,4.630599999999999
mp-662499,RbMgCl3,4.6099
mp-667374,NaAlSiO4,4.5419
mp-675109,Y5O4F7,4.5737000000000005
mp-675424,Ba2P2O7,4.581300000000001
mp-676653,Lu4Hf3O12,4.595599999999999
mp-677015,Na3Sm17Si12(O25F)2,4.6568000000000005
mp-6775,Na3Sr(BO2)5,4.5614
mp-6796,Ca5Si2CO11,4.6044
mp-6803,Sr3Pr2(BO3)4,4.5408
mp-6824,Na2ZrSi4O11,4.5954
mp-683990,Na3Mg(BO2)5,4.5905
mp-684497,LiBi(PO3)4,4.6457999999999995
mp-684506,LiBi(PO3)4,4.6455
mp-684991,NaCaScZn(SiO3)4,4.549300000000001
mp-685150,PbF2,4.5619
mp-685863,Li4SiO4,4.6556
mp-6880,Sb2OsC6(OF2)6,4.6355
mp-690684,Na2BH4ClO4,4.5975
mp-693393,Na13Ca7S12Cl2O48F,4.6346
mp-695119,Na3Zr2Si2PO12,4.550400000000001
mp-695996,BaH8C6(N3O4)2,4.5973999999999995
mp-696851,ZnH12C2S2(N3O4)2,4.6241
mp-697020,LiAlSiH2O5,4.6157
mp-697284,KH3SO6,4.6382
mp-698134,K2Na2Sb2H6O3F10,4.5685
mp-698325,BaH4(CO2)3,4.6538
mp-698366,ZnH10C4(N2O3)2,4.5823
mp-698454,DyH9C5(NO4)2,4.552099999999999
mp-698457,NaLiH4C2O5,4.6147
mp-699173,CsHIF7,4.6119
mp-699469,AlH15N5Cl3,4.6579999999999995
mp-7048,Al2O3,4.605400000000001
mp-706631,Na2B3HO6,4.6154
mp-706655,Na2B4H8O11,4.566
mp-706676,KPH3NO3,4.6065
mp-707453,K5NaP3(HO4)3,4.639799999999999
mp-707732,Na4ZnP6(HO2)12,4.565300000000001
mp-707840,Na2Si(H5O4)2,4.5925
mp-7079,CaZrSi2O7,4.5837
mp-707905,PH7N2O3,4.5884
mp-7100,LaOF,4.5672
mp-7137,LiTbO2,4.5527999999999995
mp-720583,Na3B3H2O7,4.544
mp-720710,K3H2S2NO7,4.6423
mp-722263,ZrH14C2(N4F3)2,4.625500000000001
mp-722866,SbH6CN3F4,4.5824
mp-733443,Ca7Si6H4CO23,4.5793
mp-735483,Na3LiMo2(H6O7)2,4.6221
mp-735488,RbNa3Mo2H18O17,4.5829
mp-735541,NiSn2H12(OF)6,4.6436
mp-738609,LiH20C8BrO4,4.6459
mp-738668,NaH3(CO2)2,4.6376
mp-740731,Al2H12(SeO5)3,4.6404
